lib_id,games
58431944,"[1565, 601, 558, 1309, 2539, 1019, 1025, 2541, 4686, 1043, 2760, 2446, 2763, 2240, 7, 1107, 4687, 3089, 1273, 4688, 1096, 1421, 135, 2764, 1769, 482, 1231, 2436, 4689, 1976, 10, 1308, 1784, 4690, 1022, 1277, 1106, 602, 603]"
58434367,[5]
58435428,"[54, 545, 10, 19, 1, 271, 994, 184, 988, 1754, 499, 544, 2, 1410, 7, 247, 1729, 657, 25, 1028, 1101, 564, 529, 479, 22, 568, 1151, 281, 5, 975, 1224, 29, 1380, 1384, 1030, 547, 1033, 3134, 987, 1102, 1768, 1031, 1017]"
58439284,"[281, 547, 1102, 544, 1101, 271]"
58476249,[1727]
58481977,"[22, 271, 46, 54, 545, 1026, 390, 281, 1349, 556, 1355, 548, 206]"
58529751,"[43, 550, 995, 1784, 1368]"
58530556,"[1, 271, 2, 1980, 1258, 575, 14, 281, 1101, 4, 1102, 1985, 118, 92, 94, 361, 511, 75, 38, 39]"
58551955,"[139, 107, 134, 206, 150]"
58618147,"[551, 1057, 1047, 46, 1088, 22, 486, 2023, 478, 105, 1326, 107, 1832, 444, 150, 92]"
58640737,"[281, 1102, 271, 1101]"
58662652,"[271, 281]"
58667850,"[271, 281]"
58724834,"[271, 281, 623]"
58761868,"[1, 2, 184, 281, 1793, 1043, 939, 1213, 1040, 355, 1748, 1102, 425, 547, 59, 170, 1328, 23, 165, 1809, 11, 4, 869, 102, 469, 1272, 1106, 2629, 2099, 150, 3173, 92, 243, 4420, 1107, 128, 424, 3130, 271, 1277, 16, 2098, 28, 544, 1101, 30, 31, 32, 2643, 2110, 426, 75, 38, 39, 40]"
58768356,"[10, 523, 1397, 92, 43, 16, 1096, 1242, 49, 150, 1364, 1828, 1020, 214, 418, 2354, 22, 276, 238, 1696, 226, 2355, 2293, 62, 70, 1296]"
58794630,"[271, 545, 281, 5]"
58830050,"[1090, 1355, 1349, 18, 1091, 1092, 33]"
58882137,[10]
58893462,"[54, 22, 529, 612, 611, 613, 545]"
58897206,"[1684, 1158]"
58905429,"[558, 998, 54, 59, 1, 1025, 2512, 352, 575, 43, 84, 156, 400, 495, 82, 106, 277, 126, 165, 736, 229, 115, 137, 552, 727, 869, 15, 442, 24, 312, 418, 469, 2630, 617, 992, 721, 478, 492, 912, 437, 583, 2879, 805, 203, 2090, 22, 162, 2515, 150, 121, 669, 507, 1547, 1707, 3011, 517, 237, 612, 595, 1258, 388, 321, 519, 608, 90, 1399, 3126, 118, 92, 888, 1345, 344, 939, 2672, 146, 1231, 3339, 241, 280, 177, 1096, 239, 623, 570, 4721, 163, 176, 11, 3128, 2451, 4290, 27, 653, 1574, 1058, 828, 292, 759, 293, 1575, 274, 295, 296, 1312, 1313, 1314, 999, 3010, 1697, 300, 303, 4955, 52, 114, 97, 168, 305, 1756, 733, 308, 23, 2070, 252, 1762, 1367, 1478, 184, 313, 314, 315, 316, 317, 3148, 3535, 3129, 1469, 124, 323, 2878, 2373, 1368, 842, 331, 1337, 957, 2758, 2480, 51, 64, 60, 45, 1352, 611, 613, 230, 337, 338, 847, 849, 347, 348, 2236, 1562, 1369, 852, 853, 854, 3899, 2561, 100, 356, 1919, 4236, 4234, 2438, 2440, 578, 1315, 2712, 101, 151, 357, 358, 359, 636, 4, 193, 363, 123, 1923, 179, 2097, 1370, 376, 380, 1804, 2759, 862, 385, 227, 2100, 593, 387, 3343, 1013, 389, 107, 390, 139, 134, 206, 627, 628, 392, 279, 2102, 393, 1863, 2569, 2402, 395, 34, 396, 397, 398, 2622, 1522, 2760, 871, 4325, 77, 213, 2056, 406, 3678, 2115, 2235, 44, 5, 875, 420, 3254, 3313, 67, 68, 2031, 4956, 424, 425, 426, 4957, 4699, 4563, 430, 119, 2363, 432, 152, 69, 2298, 438, 692, 889, 199, 1774, 1775, 3829, 234, 1076, 1077, 1078, 1543, 890, 4223, 891, 729, 892, 4938, 638, 1559, 2146, 596, 1454, 597, 185, 1393, 1371, 148, 453, 896, 3183, 1138, 1779, 897, 205, 1397, 1644, 262, 81, 710, 72, 466, 1520, 2166, 468, 2745, 2744, 2743, 109, 819, 819, 901, 901, 2167, 2167, 902, 902, 1412, 1811, 1902, 189, 3252, 2239, 264, 907, 1301, 2177, 153, 235, 1302, 1271, 2849, 191, 270, 2378, 1553, 714, 629, 499, 2182, 502, 1753, 1614, 38, 39, 40, 1616, 1481, 3548, 505, 3499, 2186, 508, 738, 2188, 515, 670, 717, 518, 520, 2191, 1567, 801, 1784, 527, 3042, 1276, 530, 531, 532, 533, 1107, 537, 4356]"
58907890,"[499, 1, 76, 1047, 25, 113, 186, 467, 1880, 408, 3122, 612, 545, 611, 613, 54, 614, 548, 615, 389, 107, 390, 139, 134, 206, 627, 628, 392, 279, 9, 5, 150, 92, 616, 84, 629, 38, 39, 40]"
58930204,"[1401, 550]"
58931437,"[782, 23, 805, 1025, 92, 25, 2459, 2373, 1, 418, 150, 669, 362, 389, 487, 521, 107, 317, 1815, 1508, 1771, 28, 214, 124, 145, 1790, 1616, 2187, 2286, 112, 245, 346, 5018, 752, 781, 1507, 267, 733, 27, 653, 677, 2714, 1573, 1574, 3177, 177, 280, 163, 295, 583, 3010, 3011, 661, 655, 664, 662, 658, 52, 1743, 331, 612, 230, 614, 343, 615, 3053, 1293, 1286, 2087, 1409, 2096, 3800, 2621, 139, 134, 206, 627, 628, 789, 865, 866, 2287, 5, 3724, 218, 595, 67, 68, 5019, 2907, 421, 2123, 574, 424, 425, 426, 90, 69, 2010, 692, 49, 4439, 763, 62, 70, 766, 776, 2454, 2460, 2461, 2462, 2456, 2463, 2464, 1316, 2015, 616, 705, 706, 707, 708, 709, 710, 72, 73, 4648, 226, 2722, 2378, 629, 1753, 736, 3042, 779, 3111, 3112, 3113, 1509, 1510, 1511, 725, 1490, 1512]"
58953935,"[606, 1242, 5, 163, 558, 1741, 623, 1098, 545, 548, 1149, 560, 1029, 1746, 1326, 1828, 22, 565, 177, 295, 597]"
58967365,[4698]
58977564,"[54, 271, 281, 612, 611, 613]"
59005471,"[1, 43, 499, 5, 901, 1025, 184, 121, 511, 1037, 107, 93, 162, 138, 1490, 782, 11, 14, 67, 422, 421, 137, 1195, 7, 18, 460, 550, 1394, 10, 937, 1159, 1243, 725, 390, 819, 114, 97, 112, 381, 1070, 1071, 33, 1072, 1072, 1073, 1073, 1074, 1074, 881, 819, 901, 2167, 2167, 902, 902, 38, 39, 40, 246, 536, 1133]"
59025651,[1039]
59050554,"[271, 281, 275, 262]"
59081879,"[48, 109]"
59087317,"[281, 575, 271, 73]"
59099129,"[544, 1090, 547, 5, 1091, 93, 10, 1092]"
59101095,[5]
59103567,[1684]
59107320,[150]
59115473,"[955, 54, 2, 84, 184, 551, 1, 610, 385, 630, 88, 1582, 1774, 1207, 3100, 961]"
59155360,[390]
59157389,"[22, 1124, 554, 998, 271, 64, 897, 163, 5, 617, 281, 559, 295, 999, 45, 896]"
59159042,[550]
59205262,"[545, 1, 76, 1278, 544, 94, 514, 14, 28, 547, 1145, 54, 150, 23, 113, 1403, 194, 552, 548, 390, 206]"
59219245,"[612, 611, 613]"
59234901,"[22, 54, 281, 400, 568, 13, 566, 24, 573, 271, 529, 840]"
59264152,"[390, 206]"
59325851,"[271, 281]"
59332369,"[1157, 443, 1374, 42, 105, 771, 605, 22, 5, 529, 2396, 657, 184, 54, 568, 3101, 250, 1614, 505, 847, 11, 2169, 905, 27, 10, 824, 653, 3454, 3458, 733, 23, 3600, 338, 3999, 343, 1409, 1449, 20, 421, 1473, 453, 73, 3464, 3601, 1302, 1271, 1753, 511, 519, 520, 3408, 237, 530, 531, 532, 533]"
59382844,"[271, 544, 1101, 1090, 76, 1748, 1157, 988, 1, 1360, 103, 78, 281, 547, 1408, 1435, 13, 505, 43, 312, 1355, 94, 184, 443, 512, 1062, 86, 1102, 987, 552, 2610, 1349, 1091, 313, 314, 315, 316, 1092, 2581, 73, 1296, 1412, 573, 1968]"
59383825,"[1158, 1428, 1401, 1402, 1430]"
59467141,"[1, 54, 271, 281]"
59477039,"[281, 271, 1207]"
59529444,"[281, 107, 547, 139, 134, 151, 826, 612, 206, 627, 150, 611, 389, 544, 613, 271, 628, 614, 615, 616, 629]"
59536273,"[22, 612, 545, 54, 1036, 92, 616, 82, 81, 613, 1373, 9, 5, 193, 1041, 10, 18, 611, 745, 25, 422, 1026, 166, 385, 739, 150, 24, 111, 33, 614, 615, 350, 363, 1772, 543]"
59537590,"[281, 271]"
59575100,"[1344, 1428, 1684, 1401]"
59662830,"[22, 1057, 1050, 1028, 1101, 1941, 1, 1546, 1019, 1088, 519, 568, 1741, 1102, 421, 79, 243, 355, 94, 617, 1440, 1545, 10, 486, 3181, 1271, 106, 54, 1487, 499, 2856, 4791, 3448, 143, 473, 312, 443, 492, 83, 86, 558, 1980, 3345, 130, 782, 93, 50, 5, 520, 1372, 612, 123, 545, 77, 1227, 449, 1078, 286, 1030, 65, 225, 1278, 72, 2471, 905, 807, 1142, 2535, 536, 511, 1269, 482, 1106, 125, 2222, 523, 1047, 981, 2226, 1348, 220, 203, 1375, 897, 552, 537, 4792, 557, 1143, 638, 972, 1085, 824, 214, 583, 733, 1168, 184, 313, 314, 315, 316, 1873, 611, 613, 335, 13, 343, 1985, 1409, 1151, 1026, 112, 25, 1547, 1863, 1879, 2622, 66, 1518, 1989, 1592, 118, 1880, 1127, 565, 438, 1076, 1077, 4793, 2144, 975, 1022, 896, 247, 24, 43, 906, 1031, 3122, 4651, 3323, 1438, 1021, 1439, 1023, 1441, 1302, 38, 39, 40, 1144, 1485, 1481, 1486, 1693, 4794, 640, 1305, 1233, 792, 801, 1084, 1086, 4494, 4795, 529, 1276, 4796, 4797, 4798, 4799, 1356, 1971, 1424, 1425, 993]"
59713285,"[77, 550, 54, 975]"
59756932,"[22, 575, 443, 736, 286, 568, 165, 5, 25, 897, 2562, 487, 1157, 1099, 7, 1029, 24, 543, 1082, 605]"
59773143,"[271, 544, 10, 281, 107, 547, 1344, 139, 134, 206, 150]"
59784301,"[206, 390]"
59790700,"[184, 1, 312, 76, 96, 48, 281, 3065, 512, 1102, 1410, 194, 1575, 92, 367, 421, 2037, 1372, 90, 18, 1101, 138, 33, 468, 432, 511, 234, 145, 2148, 742, 17, 747, 271, 2421, 2874, 313, 314, 315, 316, 4, 30, 31, 32, 382, 383, 384, 107, 206, 407, 1080, 1081, 75, 38, 39]"
59818635,"[271, 281]"
59825286,"[46, 1043, 184, 232, 165, 523, 312, 43, 2368, 1368, 138, 495, 2452, 2172, 98, 585, 736, 1952, 2303, 119, 355, 1100, 214, 4935, 1572, 22, 1333, 2193, 92, 163, 489, 601, 126, 112, 443, 600, 728, 1919, 4339, 259, 486, 131, 826, 1980, 485, 194, 507, 738, 514, 733, 482, 4936, 331, 1994, 620, 167, 344, 2096, 491, 1881, 727, 2973, 3705, 278, 324, 771, 4937, 1923, 511, 2187, 639, 89, 128, 1293, 1286, 494, 3127, 2796, 823, 3128, 3613, 677, 2714, 1573, 1574, 1058, 273, 2479, 2874, 759, 829, 1024, 293, 679, 1575, 177, 177, 280, 295, 583, 3010, 3011, 4924, 2376, 577, 52, 114, 97, 584, 305, 2635, 1958, 14, 666, 2070, 252, 3309, 1367, 1478, 313, 314, 315, 316, 3148, 3129, 1470, 1469, 839, 124, 2527, 2373, 99, 63, 842, 276, 1120, 51, 64, 65, 60, 45, 1352, 545, 334, 2077, 1269, 230, 338, 847, 225, 145, 343, 2608, 2715, 2662, 684, 685, 686, 687, 632, 849, 93, 96, 1067, 111, 350, 166, 3311, 2637, 1985, 1369, 2087, 1409, 1538, 546, 1179, 1710, 100, 2090, 815, 2058, 591, 550, 1569, 1585, 1586, 578, 3126, 182, 2712, 101, 151, 357, 358, 359, 1320, 4, 30, 31, 32, 4525, 179, 215, 1716, 220, 1370, 25, 2027, 376, 862, 387, 388, 2042, 863, 864, 2402, 3327, 34, 169, 1353, 146, 871, 594, 3937, 1358, 3860, 240, 2056, 3998, 407, 874, 50, 66, 1948, 1146, 875, 1721, 418, 3312, 420, 3254, 1723, 595, 3313, 67, 68, 171, 421, 2123, 2266, 424, 425, 426, 1096, 118, 90, 432, 433, 69, 2909, 2910, 2298, 2129, 219, 1546, 889, 2134, 2135, 1774, 1775, 55, 49, 663, 197, 234, 1076, 1077, 1078, 1543, 890, 891, 444, 729, 730, 2242, 3439, 3440, 3441, 4717, 4718, 3442, 2256, 3443, 4938, 782, 2428, 4535, 62, 70, 650, 1393, 1371, 1080, 453, 454, 1081, 2403, 1539, 1138, 1779, 897, 460, 768, 205, 1397, 1644, 2161, 262, 81, 71, 72, 2565, 466, 2164, 17, 73, 1520, 1653, 816, 238, 2879, 2406, 903, 228, 1246, 257, 2173, 906, 87, 2239, 2605, 3007, 3583, 264, 483, 484, 487, 488, 490, 492, 493, 243, 2178, 1560, 226, 2722, 235, 1302, 910, 1271, 2370, 2606, 270, 2378, 499, 2724, 912, 913, 156, 502, 3106, 917, 918, 1616, 1481, 3585, 3314, 1555, 508, 2404, 926, 927, 2350, 1323, 515, 3875, 670, 716, 717, 519, 2190, 521, 2191, 1567, 801, 1784, 527, 3042, 529, 534, 1351, 3339, 1107, 537, 1554, 1622, 1375, 1424, 1425, 4905, 539, 646, 1508, 1509, 1510, 1511, 725, 1490, 1512, 599, 602, 603, 604, 542, 806, 1951, 4592, 3991]"
59837634,"[545, 1028, 10, 548, 390, 206, 1031]"
59854456,"[281, 547, 271, 544]"
59866729,"[271, 281]"
59925638,"[184, 138, 451, 1410, 89, 118, 93, 936, 271, 125, 143, 85, 281, 2, 10, 1311, 94, 86, 312, 4, 193, 3417, 544, 322, 357, 92, 514, 91, 1102, 255, 2615, 1495, 826, 575, 130, 2003, 1101, 547, 429, 1062, 126, 1063, 761, 1067, 904, 1090, 362, 1515, 151, 73, 1614, 150, 1940, 2037, 2472, 1055, 101, 43, 230, 359, 1793, 4815, 987, 275, 1513, 1349, 1064, 1374, 3235, 358, 1748, 1091, 3424, 618, 606, 545, 1104, 639, 2410, 869, 552, 1029, 245, 1466, 1355, 1055, 1092, 2600, 2601, 1065, 4252, 4929, 988, 677, 551, 1519, 959, 833, 834, 835, 836, 837, 313, 314, 315, 316, 1360, 2580, 2581, 2704, 3417, 346, 4398, 2733, 4399, 30, 31, 32, 363, 4400, 407, 9, 4401, 162, 421, 7, 2144, 455, 2655, 1296, 1412, 2705, 2706, 2347, 2348, 2349, 2350, 2707]"
59945701,"[41, 42, 1, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 10, 61, 5, 62, 63, 64, 65, 4, 30, 31, 32, 25, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75]"
60062528,"[281, 271]"
60074997,"[1770, 351, 271, 281]"
60113114,"[545, 390, 548, 206]"
60115727,"[745, 963]"
60209945,"[281, 271]"
60210313,"[1, 262, 107, 566, 941, 575, 563, 7, 549, 139, 747, 742, 134, 150, 1036, 194, 524, 564, 206, 552, 1181, 1431, 19, 179, 344, 1068, 4, 1072, 1072, 390, 279, 5, 1593, 1453, 118, 92, 75, 38, 39, 40, 1693, 511, 246]"
60217594,"[612, 54, 570, 1841, 556, 22, 621, 124, 905, 718, 7, 1310, 1842, 1843, 1614, 138, 10, 543, 777, 1589, 607, 5, 4, 193, 963, 1844, 886, 1024, 1698, 1845, 1846, 216, 1847, 1848, 1570, 265, 1577, 611, 613, 1849, 363, 1850, 608, 470, 1317, 1851, 962, 535]"
60227446,"[545, 150, 206, 548, 390]"
60236480,"[612, 614, 615, 389, 627, 628, 616, 629]"
60260529,"[271, 281]"
60296891,"[22, 5, 499, 58, 10, 184, 1210, 444, 1540, 1025, 268, 138, 1631, 3101, 14, 300, 443, 3102, 81, 2640, 905, 657, 97, 524, 156, 568, 34, 118, 53, 312, 541, 545, 244, 117, 179, 2636, 508, 1207, 44, 90, 2633, 137, 387, 119, 1410, 2631, 150, 250, 2009, 1028, 626, 1179, 74, 23, 1381, 575, 1658, 1807, 693, 428, 388, 1026, 2102, 264, 305, 293, 376, 896, 445, 381, 1144, 2648, 2649, 984, 1326, 114, 1573, 2634, 836, 2873, 324, 1098, 100, 101, 151, 357, 358, 359, 2641, 2103, 432, 2651, 2653, 897, 466, 43, 3063, 1031, 507, 525, 1676, 814, 1554, 1622]"
60324268,"[611, 612, 613]"
60343142,"[611, 612, 613, 54, 614, 118, 615, 616]"
60424237,"[612, 611, 613, 614, 615, 616]"
60439399,"[76, 10, 529, 22]"
60549077,"[762, 5079, 519, 1540, 150, 752, 640, 92, 5080, 2997, 2260, 3265, 2004, 4611, 3025, 17, 3008, 334, 1051, 5081, 311, 336, 636, 3095, 3662, 4338, 1694, 1890, 5082, 670, 520]"
60557056,"[545, 958, 2535, 3175, 548, 390, 206]"
60594845,[151]
60608576,"[54, 271, 499, 10, 1445, 1372, 1, 203, 1885, 5, 50, 156, 184, 1040, 281, 4, 657, 107, 521, 34, 25, 67, 1062, 1025, 112, 247, 106, 1176, 390, 138, 45, 118, 94, 134, 22, 332, 84, 1041, 92, 1410, 81, 43, 1159, 905, 150, 552, 139, 23, 351, 60, 563, 27, 553, 558, 11, 1217, 14, 335, 349, 214, 418, 845, 230, 1326, 482, 565, 93, 1109, 1029, 1346, 529, 267, 51, 677, 549, 19, 103, 444, 1547, 1548, 124, 145, 453, 1224, 206, 605, 1030, 425, 1449, 338, 1099, 226, 424, 1377, 28, 1648, 621, 1376, 653, 583, 297, 1762, 1763, 1382, 1764, 570, 1973, 64, 1391, 1392, 1758, 1361, 2253, 1184, 16, 30, 31, 32, 976, 399, 77, 406, 66, 985, 1828, 426, 1124, 90, 608, 62, 70, 975, 148, 1132, 896, 1161, 897, 24, 1397, 75, 619, 222, 1140, 1848, 1782, 38, 39, 40, 1219, 1403, 519, 1017, 963, 537, 1554, 1622, 1226]"
60611062,"[54, 2301, 1006, 271, 275, 617, 512, 657, 897, 10, 1828, 605, 558, 77, 1375, 2610, 727, 246, 1242, 1029, 225, 1372, 184, 424, 511, 1036, 546, 324, 847, 281, 568, 1447, 802, 34, 43, 470, 138, 2365, 67, 277, 585, 963, 5, 545, 118, 145, 1397, 1994, 50, 402, 905, 1880, 552, 521, 49, 300, 150, 1339, 614, 444, 105, 267, 7, 443, 1905, 1449, 177, 1227, 1025, 524, 1041, 523, 93, 499, 1017, 612, 2597, 229, 677, 92, 1151, 1326, 2700, 958, 1030, 73, 123, 990, 248, 89, 2692, 124, 613, 1382, 24, 693, 2720, 824, 529, 626, 1149, 214, 1109, 843, 1185, 2013, 798, 399, 892, 1212, 331, 1024, 583, 1892, 2469, 959, 2856, 570, 611, 1098, 590, 1068, 593, 1013, 66, 876, 877, 1123, 878, 879, 880, 68, 881, 425, 426, 90, 1127, 1200, 565, 2010, 891, 596, 597, 148, 896, 906, 1218, 1506, 3408, 3409, 3410, 3412, 4827, 3413, 2699, 535, 1424, 1425]"
60701208,"[548, 545, 390]"
60706503,"[140, 94, 127, 1748, 281, 547, 2201, 255, 1091, 987, 451, 1349, 858, 1467, 9, 114, 2520, 362, 389, 544, 1092, 289, 275, 184, 988, 1090, 1355, 271, 193, 363, 85, 82, 123, 2645, 107, 390, 139, 134, 206, 627, 628, 392, 279, 5, 429, 443, 2521, 629]"
60736966,"[612, 611, 613, 614, 615, 616]"
60744461,"[1101, 4, 93, 1138, 118, 2856, 451, 357, 134, 826, 151, 1374, 858, 1069, 1102, 184]"
60760816,[1]
60820884,"[54, 22]"
60828722,"[281, 271]"
60859324,"[568, 43, 551, 2, 1341, 499, 1029, 88, 1678, 1950, 1515, 1, 254, 1941, 20, 1028, 97, 443, 558, 1410, 1495, 1449, 807, 1098, 91, 1981, 847, 552, 4, 1655, 94, 514, 16, 1443, 114, 1248, 1249, 584, 1679, 1680, 585, 1681, 13, 2733, 30, 31, 32, 9, 75, 1031, 38, 39, 40, 1971]"
60859695,"[1036, 499, 1041, 1028, 100, 92, 53, 6, 954, 149, 2805, 1732, 5, 1631, 225, 2627, 638, 291, 513, 1038, 67, 2427, 3596, 106, 22, 5107, 1807, 214, 160, 3597, 2058, 775, 5074, 5108, 772, 5109, 760, 321, 3300, 865, 5110, 5052, 234, 259, 280, 4411, 5053, 546, 783, 5111, 744, 778, 194, 1584, 211, 742, 5112, 1589, 5051, 756, 4888, 5113, 2337, 789, 3261, 380, 179, 184, 830, 5114, 2534, 3865, 926, 2678, 2694, 1881, 2672, 2677, 2203, 466, 4833, 2625, 1363, 984, 4811, 813, 5115, 689, 3036, 4182, 776, 781, 665, 10, 163, 788, 177, 2676, 287, 295, 300, 52, 250, 5116, 317, 839, 324, 2757, 2702, 2703, 203, 849, 96, 2791, 1068, 5117, 2308, 2094, 2639, 182, 25, 376, 107, 139, 134, 206, 866, 2647, 817, 2235, 2386, 418, 218, 881, 2761, 118, 144, 433, 2420, 4280, 4408, 1536, 1537, 5118, 5049, 1533, 5119, 4282, 4281, 1531, 5120, 5121, 4279, 5122, 1535, 5123, 122, 441, 7, 150, 62, 70, 1539, 1138, 2421, 1644, 2161, 262, 81, 5056, 5124, 1524, 469, 4845, 1811, 4345, 2765, 1031, 267, 497, 1553, 2823, 506, 510, 927, 511, 800, 519, 520, 2191, 801, 1086, 2770, 568, 2204]"
60910490,"[1684, 1344]"
60958088,"[1101, 544, 271, 281, 1102, 547]"
60984151,"[545, 548, 390, 206]"
61003041,"[43, 545]"
61031710,"[271, 1101, 1102, 281, 869]"
61044093,[2609]
61046224,"[545, 554, 390, 612, 389, 629, 206, 616, 548, 615, 614, 627, 628]"
61068356,[262]
61070572,"[54, 25, 1228, 529, 1040, 84, 995, 2431, 1360, 1448, 10, 1444, 619, 564, 1017, 501, 570, 554, 1198, 992, 621, 324, 1041, 1799, 568, 998, 381, 3707, 1168, 955, 499, 719, 22, 620, 558, 1361, 623, 1449, 1030, 3125, 1326, 556, 618, 727, 24, 1144, 609, 963, 129, 2399, 1151, 1095, 565, 563, 965, 999, 1036, 978, 961, 3365, 891, 1029, 975, 543, 1456, 1489]"
61086207,"[1107, 550, 281, 4353, 1025, 2514, 1053, 271, 1984, 1099, 2585, 1277, 2405, 168, 1106]"
61098124,[1430]
61099969,"[5, 1547]"
61189155,"[22, 271, 1, 545, 106, 54, 76, 10, 570, 1101, 1090, 125, 511, 248, 88, 1372, 547, 5, 507, 443, 94, 544, 330, 339, 137, 118, 552, 281, 1102, 826, 847, 1020, 1939, 43, 986, 4, 143, 93, 451, 1495, 429, 255, 453, 402, 11, 50, 225, 1258, 23, 459, 234, 400, 987, 158, 105, 988, 1092, 1145, 444, 338, 1086, 1276, 407, 1091, 455, 14, 89, 1445, 351, 203, 329, 390, 905, 975, 59, 66, 206, 28, 1748, 548, 1960, 1961, 1962, 1963, 2733, 1013, 2144, 75, 1084]"
61216865,"[271, 281]"
61274953,[1751]
61276934,"[281, 271]"
61289147,[5]
61367351,"[1374, 550]"
61378298,[995]
61389725,"[271, 281, 523]"
61409763,[826]
61428062,"[107, 134, 139, 10, 206, 150]"
61439397,"[271, 745, 281]"
61444633,"[1458, 1459, 390, 206]"
61495434,[995]
61502266,[995]
61506388,"[1694, 1, 1269, 214, 4, 511, 1041, 92, 1827, 1047, 150, 516, 262, 3269, 46, 380, 347, 1771, 595, 118, 18, 1036, 3283, 1143, 1678, 230, 537, 519, 124, 79, 425, 812, 194, 52, 346, 2675, 546, 510, 90, 497, 788, 591, 498, 1574, 177, 280, 163, 295, 3010, 3011, 577, 114, 97, 1248, 1249, 584, 1679, 1680, 585, 1681, 839, 2373, 51, 64, 60, 45, 145, 1649, 179, 3424, 112, 1108, 1113, 33, 3425, 418, 171, 424, 426, 1080, 454, 1081, 768, 75, 2378, 160, 800, 520, 801, 3042, 1142, 1741, 1088]"
61506984,[4770]
61530197,"[281, 271]"
61541943,"[545, 25]"
61614735,"[998, 573, 567, 999]"
61628602,"[271, 281]"
61632730,"[558, 955, 271, 13, 1036, 54, 2360, 7, 1041, 570, 1832, 620, 280, 592, 22, 281, 3364, 1029, 1828, 619, 1030, 390, 961, 552, 163, 1017, 556, 177, 246, 206, 529, 2785, 970, 4802, 1571, 1024, 274, 295, 296, 3061, 3400, 4803, 1390, 2277, 1160, 3402, 2580, 1873, 2900, 681, 3053, 1068, 4804, 2902, 2282, 1837, 1767, 2468, 557, 3545, 3403, 4805, 2568, 2013, 593, 2621, 395, 2904, 4510, 1518, 1892, 3826, 2469, 2289, 2270, 1015, 2866, 596, 597, 1161, 4806, 2290, 765, 4807, 1612, 3406, 1613, 3077, 2875, 1484, 1617, 1119, 1117, 1118, 4808, 3801, 1085, 1086, 963, 568, 2489, 598, 2467]"
61635781,[1684]
61642722,"[281, 271]"
61676491,"[545, 84, 568, 54, 955, 546, 1449, 18, 393, 156, 552, 1565, 103, 585, 338, 657, 453, 499, 10, 184, 1752, 20, 1374, 22, 5, 575, 521, 49, 1020, 1351, 425, 55, 106, 89, 114, 1753, 1040, 44, 826, 1554, 230, 1754, 394, 454, 192, 400, 1755, 443, 150, 163, 109, 439, 570, 79, 1269, 137, 1756, 1757, 1758, 124, 72, 1759, 357, 15, 824, 180, 351, 388, 90, 331, 41, 50, 807, 69, 1179, 177, 203, 1080, 7, 549, 118, 83, 466, 113, 1721, 246, 578, 1414, 1760, 1025, 67, 566, 367, 691, 408, 457, 1631, 422, 1648, 284, 214, 295, 297, 97, 1761, 23, 28, 14, 1762, 1763, 833, 834, 835, 836, 837, 63, 1764, 1765, 51, 64, 332, 749, 847, 1498, 1499, 1500, 145, 350, 166, 1710, 1766, 550, 1767, 992, 101, 151, 358, 359, 1320, 48, 1768, 25, 1072, 1072, 385, 227, 386, 961, 395, 34, 396, 397, 398, 399, 1769, 77, 66, 1770, 68, 1771, 574, 1772, 424, 426, 1773, 1096, 1231, 1124, 432, 995, 1774, 1775, 1076, 1077, 1078, 1776, 1777, 62, 70, 148, 1778, 1081, 896, 455, 458, 459, 1462, 1779, 897, 80, 73, 1780, 1781, 905, 222, 1642, 1427, 715, 1782, 1614, 507, 1555, 511, 11, 523, 1783, 1784, 1785, 814, 1622, 1375, 1424, 1425, 1786, 1787, 1788, 1789, 1790]"
61707834,[151]
61753631,"[271, 281]"
61772065,"[271, 54, 184, 1101, 1, 544, 22, 1410, 281, 547, 89, 618, 2245, 1102, 1035, 801, 150, 4223, 321, 518, 10, 161, 798, 1709, 285, 14, 25, 118, 92, 75, 38, 39, 40, 573, 511, 2917]"
61779218,"[998, 1090, 4696, 275, 7, 558, 295, 280, 106, 1172, 569, 1091, 163, 1092, 1183, 177, 1029, 560, 621, 999, 559, 4697, 1687]"
61806811,"[338, 511, 65, 281, 22, 271]"
61823081,"[1025, 826]"
61831445,"[1011, 1014, 1016]"
61834736,"[545, 612, 614, 548, 615, 389, 390, 206, 627, 628, 616, 629]"
61902414,[826]
61935579,"[281, 271]"
61990738,"[1402, 1684, 1626]"
62078957,"[570, 612, 54, 545, 22, 1355, 271, 1825, 1349, 727, 10, 90, 281, 611, 613, 614, 548, 615, 390, 206, 891, 616]"
62097332,"[271, 1752, 1101, 544, 745, 281, 1102, 545, 612, 547, 275, 1198, 552, 22, 150, 1006, 981, 613, 615, 614, 611, 959, 616]"
62317148,[5]
62352668,"[612, 614, 615, 389, 627, 628, 616, 629]"
62418323,"[271, 544, 281, 547, 9]"
62478196,"[54, 529, 43, 995, 2408, 597, 963]"
62481936,"[2, 451, 118, 93, 69, 1556, 1649, 4284, 49, 338, 847, 1498, 1499, 1500, 3261, 985]"
62486194,"[550, 523, 1096, 1793, 1231]"
62514874,[262]
62539628,"[995, 523, 558]"
